src_urn,src_corpus,src_id,dst_corpus,dst_id,dst_urn,raw_match,char_offset
urn:us-la:rs:9:2373,rs,9:2373,civcode,1502,urn:us-la:civcode:art:1502,Civil Code Articles 1502,192
urn:us-la:rs:9:2373,rs,9:2373,civcode,1505,urn:us-la:civcode:art:1505,Civil Code Article 1505,435
urn:us-la:rs:9:2373,rs,9:2373,civcode,1234,urn:us-la:civcode:art:1234,Civil Code Article 1234,506
urn:us-la:rs:9:2434,rs,9:2434,rs,9:2436,urn:us-la:rs:9:2436,R.S. 9:2436,860
urn:us-la:rs:9:2434,rs,9:2434,rs,9:2432,urn:us-la:rs:9:2432,R.S. 9:2432,937
urn:us-la:rs:9:2435,rs,9:2435,rs,9:2432,urn:us-la:rs:9:2432,R.S. 9:2432,1525
urn:us-la:rs:9:2438,rs,9:2438,rs,9:2431,urn:us-la:rs:9:2431,R.S. 9:2431,0
urn:us-la:rs:9:2447,rs,9:2447,rs,49:222,urn:us-la:rs:49:222,R.S. 49:222,60
urn:us-la:rs:9:2502,rs,9:2502,civcode,1617,urn:us-la:civcode:art:1617,Civil Code Articles 1617,215
urn:us-la:rs:9:2502,rs,9:2502,civcode,1617,urn:us-la:civcode:art:1617,Civil Code Articles 1617,375
urn:us-la:rs:9:2503,rs,9:2503,civcode,938,urn:us-la:civcode:art:938,Civil Code Article 938,106
urn:us-la:rs:9:2503,rs,9:2503,civcode,938,urn:us-la:civcode:art:938,Civil Code Article 938,329
urn:us-la:rs:9:2616,rs,9:2616,rs,10:3,urn:us-la:rs:10:3,R.S. 10:3,110
urn:us-la:rs:9:2616,rs,9:2616,rs,10:7,urn:us-la:rs:10:7,R.S. 10:7,153
urn:us-la:rs:9:2616,rs,9:2616,rs,10:1,urn:us-la:rs:10:1,R.S. 10:1,1958
urn:us-la:rs:9:2616,rs,9:2616,rs,10:3,urn:us-la:rs:10:3,R.S. 10:3,2204
urn:us-la:rs:9:2618,rs,9:2618,rs,9:2612,urn:us-la:rs:9:2612,R.S. 9:2612,35
urn:us-la:rs:9:2618,rs,9:2618,rs,9:2612,urn:us-la:rs:9:2612,R.S. 9:2612,1471
urn:us-la:rs:9:2620,rs,9:2620,rs,24:175,urn:us-la:rs:24:175,R.S. 24:175,60
urn:us-la:rs:9:2621,rs,9:2621,rs,9:2619,urn:us-la:rs:9:2619,R.S. 9:2619,1353
urn:us-la:rs:9:2711.1,rs,9:2711.1,rs,9:3516,urn:us-la:rs:9:3516,R.S. 9:3516,809
urn:us-la:rs:9:2711.1,rs,9:2711.1,rs,6:951,urn:us-la:rs:6:951,R.S. 6:951,1650
urn:us-la:rs:9:2711.1,rs,9:2711.1,rs,9:3539,urn:us-la:rs:9:3539,R.S. 9:3539,2020
urn:us-la:rs:9:2711.1,rs,9:2711.1,rs,9:3540,urn:us-la:rs:9:3540,R.S. 9:3540,2036
urn:us-la:rs:9:2711.1,rs,9:2711.1,rs,9:3539,urn:us-la:rs:9:3539,R.S. 9:3539,2146
urn:us-la:rs:9:2711.1,rs,9:2711.1,rs,9:3538,urn:us-la:rs:9:3538,R.S. 9:3538,2341
urn:us-la:rs:9:2711.1,rs,9:2711.1,rs,9:3541,urn:us-la:rs:9:3541,R.S. 9:3541,2361
urn:us-la:rs:9:2711.1,rs,9:2711.1,rs,9:3539,urn:us-la:rs:9:3539,R.S. 9:3539,2491
urn:us-la:rs:9:2711.1,rs,9:2711.1,rs,9:3540,urn:us-la:rs:9:3540,R.S. 9:3540,2507
urn:us-la:rs:9:2711.1,rs,9:2711.1,rs,51:1401,urn:us-la:rs:51:1401,R.S. 51:1401,2667
urn:us-la:rs:9:2713,rs,9:2713,rs,9:2713.1,urn:us-la:rs:9:2713.1,R.S. 9:2713.1,17
urn:us-la:rs:9:2713.1,rs,9:2713.1,rs,9:2713.5,urn:us-la:rs:9:2713.5,R.S. 9:2713.5,2179
urn:us-la:rs:9:2713.1,rs,9:2713.1,rs,9:2713.2,urn:us-la:rs:9:2713.2,R.S. 9:2713.2,4037
urn:us-la:rs:9:2713.1,rs,9:2713.1,rs,9:2713.6,urn:us-la:rs:9:2713.6,R.S. 9:2713.6,5890
urn:us-la:rs:9:2713.3,rs,9:2713.3,rs,9:2713.8,urn:us-la:rs:9:2713.8,R.S. 9:2713.8,647
urn:us-la:rs:9:2713.8,rs,9:2713.8,rs,9:2713.6,urn:us-la:rs:9:2713.6,R.S. 9:2713.6,993
urn:us-la:rs:9:2713.8,rs,9:2713.8,rs,9:2713.5,urn:us-la:rs:9:2713.5,R.S. 9:2713.5,1361
urn:us-la:rs:9:2713.8,rs,9:2713.8,rs,9:2713.5,urn:us-la:rs:9:2713.5,R.S. 9:2713.5,1542
urn:us-la:rs:9:2713.9,rs,9:2713.9,rs,9:2713.5,urn:us-la:rs:9:2713.5,R.S. 9:2713.5,1968
urn:us-la:rs:9:2713.9,rs,9:2713.9,rs,9:2713.6,urn:us-la:rs:9:2713.6,R.S. 9:2713.6,2029
urn:us-la:rs:9:2716,rs,9:2716,rs,9:3351,urn:us-la:rs:9:3351,R.S. 9:3351,1641
urn:us-la:rs:9:2717.1,rs,9:2717.1,rs,40:2608,urn:us-la:rs:40:2608,R.S. 40:2608,5175
urn:us-la:rs:9:2717.1,rs,9:2717.1,rs,14:90.1,urn:us-la:rs:14:90.1,R.S. 14:90.1,5191
urn:us-la:rs:9:2717.1,rs,9:2717.1,civcode,24,urn:us-la:civcode:art:24,Civil Code Article 24,9707
urn:us-la:rs:9:2717.1,rs,9:2717.1,civcode,24,urn:us-la:civcode:art:24,Civil Code Article 24,10737
urn:us-la:rs:9:2717.1,rs,9:2717.1,ccp,3751,,Code of Civil Procedure Article 3751,3528
urn:us-la:rs:9:2717.1,rs,9:2717.1,ccp,2331,,Code of Civil Procedure Article 2331,5781
urn:us-la:rs:9:2717.4,rs,9:2717.4,rs,17:407.33,urn:us-la:rs:17:407.33,R.S. 17:407.33,5328
urn:us-la:rs:9:2717.4,rs,9:2717.4,rs,17:3140.1,urn:us-la:rs:17:3140.1,R.S. 17:3140.1,5670
urn:us-la:rs:9:2717.4,rs,9:2717.4,rs,25:225,urn:us-la:rs:25:225,R.S. 25:225,5764
urn:us-la:rs:9:2718.1,rs,9:2718.1,rs,9:2720.5,urn:us-la:rs:9:2720.5,R.S. 9:2720.5,364
urn:us-la:rs:9:2720,rs,9:2720,rs,9:2718.1,urn:us-la:rs:9:2718.1,R.S. 9:2718.1,530
urn:us-la:rs:9:2720.2,rs,9:2720.2,rs,40:1165.1,urn:us-la:rs:40:1165.1,R.S. 40:1165.1,465
urn:us-la:rs:9:2720.2,rs,9:2720.2,rs,9:2720.5,urn:us-la:rs:9:2720.5,R.S. 9:2720.5,2009
urn:us-la:rs:9:2720.4,rs,9:2720.4,rs,15:587,urn:us-la:rs:15:587,R.S. 15:587,1001
urn:us-la:rs:9:2720.5,rs,9:2720.5,rs,9:2720,urn:us-la:rs:9:2720,R.S. 9:2720,556
urn:us-la:rs:9:2720.6,rs,9:2720.6,rs,9:2720.9,urn:us-la:rs:9:2720.9,R.S. 9:2720.9,238
urn:us-la:rs:9:2720.13,rs,9:2720.13,rs,40:32,urn:us-la:rs:40:32,R.S. 40:32,1345
urn:us-la:rs:9:2736,rs,9:2736,rs,10:9,urn:us-la:rs:10:9,R.S. 10:9,256
urn:us-la:rs:9:2742,rs,9:2742,civcode,3338,urn:us-la:civcode:art:3338,Civil Code Article 3338,112
urn:us-la:rs:9:2743,rs,9:2743,rs,47:2180,urn:us-la:rs:47:2180,R.S. 47:2180,1915
urn:us-la:rs:9:2761,rs,9:2761,rs,44:119,urn:us-la:rs:44:119,R.S. 44:119,46
urn:us-la:rs:9:2771,rs,9:2771,rs,37:2150.1,urn:us-la:rs:37:2150.1,R.S. 37:2150.1,92
urn:us-la:rs:9:2772,rs,9:2772,rs,37:682,urn:us-la:rs:37:682,R.S. 37:682,665
urn:us-la:rs:9:2772,rs,9:2772,rs,37:2150.1,urn:us-la:rs:37:2150.1,R.S. 37:2150.1,1026
urn:us-la:rs:9:2772,rs,9:2772,rs,37:682,urn:us-la:rs:37:682,R.S. 37:682,2021
urn:us-la:rs:9:2772,rs,9:2772,rs,37:682,urn:us-la:rs:37:682,R.S. 37:682,2564
urn:us-la:rs:9:2772,rs,9:2772,rs,37:2150.1,urn:us-la:rs:37:2150.1,R.S. 37:2150.1,2879
urn:us-la:rs:9:2772,rs,9:2772,rs,37:682,urn:us-la:rs:37:682,R.S. 37:682,5226
urn:us-la:rs:9:2772,rs,9:2772,rs,9:2771,urn:us-la:rs:9:2771,R.S. 9:2771,6658
urn:us-la:rs:9:2772,rs,9:2772,civcode,1953,urn:us-la:civcode:art:1953,Civil Code Article 1953,6451
urn:us-la:rs:9:2773,rs,9:2773,civcode,667,urn:us-la:civcode:art:667,Civil Code Article 667,209
urn:us-la:rs:9:2780.1,rs,9:2780.1,rs,9:3306,urn:us-la:rs:9:3306,R.S. 9:3306,348
urn:us-la:rs:9:2780.1,rs,9:2780.1,rs,9:3306,urn:us-la:rs:9:3306,R.S. 9:3306,592
urn:us-la:rs:9:2780.1,rs,9:2780.1,rs,9:3306,urn:us-la:rs:9:3306,R.S. 9:3306,804
urn:us-la:rs:9:2780.1,rs,9:2780.1,rs,9:2780,urn:us-la:rs:9:2780,R.S. 9:2780,4883
urn:us-la:rs:9:2780.1,rs,9:2780.1,rs,38:2195,urn:us-la:rs:38:2195,R.S. 38:2195,4898
urn:us-la:rs:9:2781.1,rs,9:2781.1,rs,9:2781,urn:us-la:rs:9:2781,R.S. 9:2781,2195
urn:us-la:rs:9:2781.1,rs,9:2781.1,rs,37:1431,urn:us-la:rs:37:1431,R.S. 37:1431,2294
urn:us-la:rs:9:2781.2,rs,9:2781.2,rs,37:3392,urn:us-la:rs:37:3392,R.S. 37:3392,163
urn:us-la:rs:9:2781.2,rs,9:2781.2,rs,37:1431,urn:us-la:rs:37:1431,R.S. 37:1431,2147
urn:us-la:rs:9:2782.2,rs,9:2782.2,rs,10:3,urn:us-la:rs:10:3,R.S. 10:3,253
urn:us-la:rs:9:2782.2,rs,9:2782.2,rs,10:3,urn:us-la:rs:10:3,R.S. 10:3,1500
urn:us-la:rs:9:2784.1,rs,9:2784.1,rs,9:2781,urn:us-la:rs:9:2781,R.S. 9:2781,1828
urn:us-la:rs:9:2789,rs,9:2789,rs,6:317,urn:us-la:rs:6:317,R.S. 6:317,194
urn:us-la:rs:9:2789,rs,9:2789,civcode,510,urn:us-la:civcode:art:510,Civil Code Art. 510,258
urn:us-la:rs:9:2790.6,rs,9:2790.6,rs,14:118,urn:us-la:rs:14:118,R.S. 14:118,108
urn:us-la:rs:9:2790.6,rs,9:2790.6,rs,13:4202,urn:us-la:rs:13:4202,R.S. 13:4202,342
urn:us-la:rs:9:2792.2,rs,9:2792.2,rs,33:2740.3,urn:us-la:rs:33:2740.3,R.S. 33:2740.3,750
urn:us-la:rs:9:2792.2,rs,9:2792.2,rs,33:2740.8,urn:us-la:rs:33:2740.8,R.S. 33:2740.8,766
urn:us-la:rs:9:2792.2,rs,9:2792.2,rs,33:2740.15,urn:us-la:rs:33:2740.15,R.S. 33:2740.15,786
urn:us-la:rs:9:2792.7,rs,9:2792.7,rs,9:1121.101,urn:us-la:rs:9:1121.101,R.S. 9:1121.101,801
urn:us-la:rs:9:2792.7,rs,9:2792.7,rs,9:1131.1,urn:us-la:rs:9:1131.1,R.S. 9:1131.1,899
urn:us-la:rs:9:2792.7,rs,9:2792.7,rs,9:1141.1,urn:us-la:rs:9:1141.1,R.S. 9:1141.1,1002
urn:us-la:rs:9:2792.9,rs,9:2792.9,rs,46:1601,urn:us-la:rs:46:1601,R.S. 46:1601,1753
urn:us-la:rs:9:2792.10,rs,9:2792.10,rs,32:216,urn:us-la:rs:32:216,R.S. 32:216,59
urn:us-la:rs:9:2793,rs,9:2793,rs,40:1137.2,urn:us-la:rs:40:1137.2,R.S. 40:1137.2,1703
urn:us-la:rs:9:2793.8,rs,9:2793.8,rs,29:735.3.1,urn:us-la:rs:29:735.3.1,R.S. 29:735.3.1,1357
urn:us-la:rs:9:2793.10,rs,9:2793.10,rs,29:735,urn:us-la:rs:29:735,R.S. 29:735,184
urn:us-la:rs:9:2793.11,rs,9:2793.11,rs,40:2402,urn:us-la:rs:40:2402,R.S. 40:2402,487
urn:us-la:rs:9:2793.11,rs,9:2793.11,rs,14:112.4,urn:us-la:rs:14:112.4,R.S. 14:112.4,507
urn:us-la:rs:9:2793.11,rs,9:2793.11,rs,32:24,urn:us-la:rs:32:24,R.S. 32:24,1873
urn:us-la:rs:9:2793.12,rs,9:2793.12,rs,40:1379.1,urn:us-la:rs:40:1379.1,R.S. 40:1379.1,134
urn:us-la:rs:9:2793.12,rs,9:2793.12,rs,40:1379.1.3,urn:us-la:rs:40:1379.1.3,R.S. 40:1379.1.3,271
urn:us-la:rs:9:2793.12,rs,9:2793.12,rs,14:95,urn:us-la:rs:14:95,R.S. 14:95,328
urn:us-la:rs:9:2794,rs,9:2794,rs,37:1261,urn:us-la:rs:37:1261,R.S. 37:1261,81
urn:us-la:rs:9:2794,rs,9:2794,rs,37:751,urn:us-la:rs:37:751,R.S. 37:751,128
urn:us-la:rs:9:2794,rs,9:2794,rs,37:1041,urn:us-la:rs:37:1041,R.S. 37:1041,179
urn:us-la:rs:9:2794,rs,9:2794,rs,37:2801,urn:us-la:rs:37:2801,R.S. 37:2801,244
urn:us-la:rs:9:2794,rs,9:2794,rs,37:1261,urn:us-la:rs:37:1261,R.S. 37:1261,2803
urn:us-la:rs:9:2794,rs,9:2794,rs,37:1261,urn:us-la:rs:37:1261,R.S. 37:1261,3575
urn:us-la:rs:9:2795.1,rs,9:2795.1,rs,9:2800.51,urn:us-la:rs:9:2800.51,R.S. 9:2800.51,6489
urn:us-la:rs:9:2795.1,rs,9:2795.1,rs,9:2795.1,urn:us-la:rs:9:2795.1,R.S. 9:2795.1,8245
urn:us-la:rs:9:2795.3,rs,9:2795.3,rs,9:2800.51,urn:us-la:rs:9:2800.51,R.S. 9:2800.51,5963
urn:us-la:rs:9:2795.3,rs,9:2795.3,rs,9:2795.3,urn:us-la:rs:9:2795.3,R.S. 9:2795.3,7335
urn:us-la:rs:9:2795.4,rs,9:2795.4,rs,9:2800.51,urn:us-la:rs:9:2800.51,R.S. 9:2800.51,6199
urn:us-la:rs:9:2795.4,rs,9:2795.4,rs,9:2795.4,urn:us-la:rs:9:2795.4,R.S. 9:2795.4,8151
urn:us-la:rs:9:2795.5,rs,9:2795.5,rs,9:2800.51,urn:us-la:rs:9:2800.51,R.S. 9:2800.51,4158
urn:us-la:rs:9:2795.5,rs,9:2795.5,rs,9:2795.5,urn:us-la:rs:9:2795.5,R.S. 9:2795.5,5148
urn:us-la:rs:9:2796.3,rs,9:2796.3,rs,13:5101,urn:us-la:rs:13:5101,R.S. 13:5101,2229
urn:us-la:rs:9:2796.3,rs,9:2796.3,rs,13:5106,urn:us-la:rs:13:5106,R.S. 13:5106,2315
urn:us-la:rs:9:2797,rs,9:2797,rs,9:2797,urn:us-la:rs:9:2797,R.S. 9:2797,1462
urn:us-la:rs:9:2797,rs,9:2797,rs,40:1237.1,urn:us-la:rs:40:1237.1,R.S. 40:1237.1,1502
urn:us-la:rs:9:2797,rs,9:2797,rs,40:1231.1,urn:us-la:rs:40:1231.1,R.S. 40:1231.1,1522
urn:us-la:rs:9:2797,rs,9:2797,civcode,2322.1,urn:us-la:civcode:art:2322.1,Civil Code Article 2322.1,1475
urn:us-la:rs:9:2798,rs,9:2798,rs,37:3301,urn:us-la:rs:37:3301,R.S. 37:3301,3026
urn:us-la:rs:9:2798,rs,9:2798,rs,40:1231.1,urn:us-la:rs:40:1231.1,R.S. 40:1231.1,3132
urn:us-la:rs:9:2798.3,rs,9:2798.3,rs,17:416,urn:us-la:rs:17:416,R.S. 17:416,213
urn:us-la:rs:9:2798.4,rs,9:2798.4,rs,14:98,urn:us-la:rs:14:98,R.S. 14:98,656
urn:us-la:rs:9:2798.4,rs,9:2798.4,rs,40:964,urn:us-la:rs:40:964,R.S. 40:964,679
urn:us-la:rs:9:2798.4,rs,9:2798.4,rs,14:98,urn:us-la:rs:14:98,R.S. 14:98,908
urn:us-la:rs:9:2798.4,rs,9:2798.4,rs,14:98,urn:us-la:rs:14:98,R.S. 14:98,1093
urn:us-la:rs:9:2798.4,rs,9:2798.4,rs,14:98,urn:us-la:rs:14:98,R.S. 14:98,1732
urn:us-la:rs:9:2798.4,rs,9:2798.4,rs,40:964,urn:us-la:rs:40:964,R.S. 40:964,1755
urn:us-la:rs:9:2798.4,rs,9:2798.4,civcode,2315.1,urn:us-la:civcode:art:2315.1,Civil Code Article 2315.1,154
urn:us-la:rs:9:2798.5,rs,9:2798.5,rs,40:2842,urn:us-la:rs:40:2842,R.S. 40:2842,791
urn:us-la:rs:9:2798.5,rs,9:2798.5,rs,40:2842,urn:us-la:rs:40:2842,R.S. 40:2842,854
urn:us-la:rs:9:2798.5,rs,9:2798.5,rs,40:2842,urn:us-la:rs:40:2842,R.S. 40:2842,926
urn:us-la:rs:9:2798.5,rs,9:2798.5,rs,9:2798.1,urn:us-la:rs:9:2798.1,R.S. 9:2798.1,1186
urn:us-la:rs:9:2798.5,rs,9:2798.5,rs,13:5101,urn:us-la:rs:13:5101,R.S. 13:5101,1230
urn:us-la:rs:9:2798.5,rs,9:2798.5,rs,40:1237.1,urn:us-la:rs:40:1237.1,R.S. 40:1237.1,1252
urn:us-la:rs:9:2798.5,rs,9:2798.5,rs,40:1231.1,urn:us-la:rs:40:1231.1,R.S. 40:1231.1,1279
urn:us-la:rs:9:2799,rs,9:2799,rs,56:8,urn:us-la:rs:56:8,R.S. 56:8,1346
urn:us-la:rs:9:2799,rs,9:2799,rs,40:3,urn:us-la:rs:40:3,R.S. 40:3,2061
urn:us-la:rs:9:2799,rs,9:2799,rs,40:961,urn:us-la:rs:40:961,R.S. 40:961,2515
urn:us-la:rs:9:2799.2,rs,9:2799.2,rs,14:225,urn:us-la:rs:14:225,R.S. 14:225,77
urn:us-la:rs:9:2799.5,rs,9:2799.5,rs,40:1237.1,urn:us-la:rs:40:1237.1,R.S. 40:1237.1,7006
urn:us-la:rs:9:2800,rs,9:2800,rs,40:384,urn:us-la:rs:40:384,R.S. 40:384,2340
urn:us-la:rs:9:2800,rs,9:2800,civcode,2317,urn:us-la:civcode:art:2317,Civil Code Article 2317,40
urn:us-la:rs:9:2800,rs,9:2800,civcode,2317,urn:us-la:civcode:art:2317,Civil Code Article 2317,628
urn:us-la:rs:9:2800.2,rs,9:2800.2,rs,37:2351,urn:us-la:rs:37:2351,R.S. 37:2351,411
urn:us-la:rs:9:2800.2,rs,9:2800.2,rs,37:1360.51,urn:us-la:rs:37:1360.51,R.S. 37:1360.51,479
urn:us-la:rs:9:2800.2,rs,9:2800.2,rs,37:1261,urn:us-la:rs:37:1261,R.S. 37:1261,545
urn:us-la:rs:9:2800.2,rs,9:2800.2,rs,37:2701,urn:us-la:rs:37:2701,R.S. 37:2701,613
urn:us-la:rs:9:2800.3,rs,9:2800.3,rs,30:1148,urn:us-la:rs:30:1148,R.S. 30:1148,931
urn:us-la:rs:9:2800.3,rs,9:2800.3,rs,30:1149.46,urn:us-la:rs:30:1149.46,R.S. 30:1149.46,947
urn:us-la:rs:9:2800.6,rs,9:2800.6,civcode,660,urn:us-la:civcode:art:660,Civil Code Arts. 660,2082
urn:us-la:rs:9:2800.12,rs,9:2800.12,rs,14:87.1,urn:us-la:rs:14:87.1,R.S. 14:87.1,570
urn:us-la:rs:9:2800.12,rs,9:2800.12,rs,40:1231.1,urn:us-la:rs:40:1231.1,R.S. 40:1231.1,1424
urn:us-la:rs:9:2800.12,rs,9:2800.12,rs,14:87.1,urn:us-la:rs:14:87.1,R.S. 14:87.1,2335
urn:us-la:rs:9:2800.12,rs,9:2800.12,rs,13:3201,urn:us-la:rs:13:3201,R.S. 13:3201,2694
urn:us-la:rs:9:2800.15,rs,9:2800.15,rs,51:911.21,urn:us-la:rs:51:911.21,R.S. 51:911.21,614
urn:us-la:rs:9:2800.15,rs,9:2800.15,rs,37:1437,urn:us-la:rs:37:1437,R.S. 37:1437,897
urn:us-la:rs:9:2800.17,rs,9:2800.17,rs,32:702,urn:us-la:rs:32:702,R.S. 32:702,716
urn:us-la:rs:9:2800.19,rs,9:2800.19,rs,14:19,urn:us-la:rs:14:19,R.S. 14:19,188
urn:us-la:rs:9:2800.20,rs,9:2800.20,rs,13:3715.6,urn:us-la:rs:13:3715.6,R.S. 13:3715.6,107
urn:us-la:rs:9:2800.20,rs,9:2800.20,rs,13:3715.6,urn:us-la:rs:13:3715.6,R.S. 13:3715.6,417
urn:us-la:rs:9:2800.20,rs,9:2800.20,rs,13:3715.6,urn:us-la:rs:13:3715.6,R.S. 13:3715.6,793
urn:us-la:rs:9:2800.23,rs,9:2800.23,civcode,225,urn:us-la:civcode:art:225,Civil Code Articles 225,37
urn:us-la:rs:9:2800.24,rs,9:2800.24,rs,25:933,urn:us-la:rs:25:933,R.S. 25:933,1446
urn:us-la:rs:9:2800.25,rs,9:2800.25,rs,23:1032,urn:us-la:rs:23:1032,R.S. 23:1032,2053
urn:us-la:rs:9:2800.25,rs,9:2800.25,rs,23:1032,urn:us-la:rs:23:1032,R.S. 23:1032,2229
urn:us-la:rs:9:2800.25,rs,9:2800.25,rs,23:1032,urn:us-la:rs:23:1032,R.S. 23:1032,2305
urn:us-la:rs:9:2800.25,rs,9:2800.25,rs,23:1032,urn:us-la:rs:23:1032,R.S. 23:1032,2580
urn:us-la:rs:9:2800.27,rs,9:2800.27,rs,23:1020.1,urn:us-la:rs:23:1020.1,R.S. 23:1020.1,1998
urn:us-la:rs:9:2800.27,rs,9:2800.27,rs,40:1231.1,urn:us-la:rs:40:1231.1,R.S. 40:1231.1,3258
urn:us-la:rs:9:2800.28,rs,9:2800.28,rs,14:102.1,urn:us-la:rs:14:102.1,R.S. 14:102.1,195
urn:us-la:rs:9:2800.29,rs,9:2800.29,rs,51:3211,urn:us-la:rs:51:3211,R.S. 51:3211,5579
urn:us-la:rs:9:2800.30,rs,9:2800.30,rs,15:1181,urn:us-la:rs:15:1181,R.S. 15:1181,751
urn:us-la:rs:9:2800.30,rs,9:2800.30,rs,15:1171,urn:us-la:rs:15:1171,R.S. 15:1171,959
urn:us-la:rs:9:2800.30,rs,9:2800.30,rs,15:1171,urn:us-la:rs:15:1171,R.S. 15:1171,1546
urn:us-la:rs:9:2800.52,rs,9:2800.52,rs,23:1032,urn:us-la:rs:23:1032,R.S. 23:1032,701
urn:us-la:rs:9:2800.52,rs,9:2800.52,rs,9:2800.53,urn:us-la:rs:9:2800.53,R.S. 9:2800.53,831
urn:us-la:rs:9:2800.52,rs,9:2800.52,civcode,2315,urn:us-la:civcode:art:2315,Civil Code Article 2315,376
urn:us-la:rs:9:2800.53,rs,9:2800.53,rs,9:2797,urn:us-la:rs:9:2797,R.S. 9:2797,2205
urn:us-la:rs:9:2800.53,rs,9:2800.53,civcode,2315,urn:us-la:civcode:art:2315,Civil Code Articles 2315,2494
urn:us-la:rs:9:2800.54,rs,9:2800.54,rs,9:2800.55,urn:us-la:rs:9:2800.55,R.S. 9:2800.55,438
urn:us-la:rs:9:2800.54,rs,9:2800.54,rs,9:2800.56,urn:us-la:rs:9:2800.56,R.S. 9:2800.56,522
urn:us-la:rs:9:2800.54,rs,9:2800.54,rs,9:2800.57,urn:us-la:rs:9:2800.57,R.S. 9:2800.57,664
urn:us-la:rs:9:2800.54,rs,9:2800.54,rs,9:2800.58,urn:us-la:rs:9:2800.58,R.S. 9:2800.58,830
urn:us-la:rs:9:2800.54,rs,9:2800.54,rs,9:2800.55,urn:us-la:rs:9:2800.55,R.S. 9:2800.55,929
urn:us-la:rs:9:2800.54,rs,9:2800.54,rs,9:2800.56,urn:us-la:rs:9:2800.56,R.S. 9:2800.56,1096
urn:us-la:rs:9:2800.59,rs,9:2800.59,rs,9:2800.56,urn:us-la:rs:9:2800.56,R.S. 9:2800.56,19
urn:us-la:rs:9:2800.59,rs,9:2800.59,rs,9:2800.56,urn:us-la:rs:9:2800.56,R.S. 9:2800.56,652
urn:us-la:rs:9:2800.59,rs,9:2800.59,rs,9:2800.56,urn:us-la:rs:9:2800.56,R.S. 9:2800.56,735
urn:us-la:rs:9:2800.59,rs,9:2800.59,rs,9:2800.57,urn:us-la:rs:9:2800.57,R.S. 9:2800.57,917
urn:us-la:rs:9:2800.60,rs,9:2800.60,rs,9:2800.55,urn:us-la:rs:9:2800.55,R.S. 9:2800.55,831
urn:us-la:rs:9:2800.62,rs,9:2800.62,rs,40:961,urn:us-la:rs:40:961,R.S. 40:961,206
urn:us-la:rs:9:2800.62,rs,9:2800.62,rs,40:961,urn:us-la:rs:40:961,R.S. 40:961,509
urn:us-la:rs:9:2800.62,rs,9:2800.62,rs,3:1481,urn:us-la:rs:3:1481,R.S. 3:1481,574
urn:us-la:rs:9:2800.62,rs,9:2800.62,rs,3:1482,urn:us-la:rs:3:1482,R.S. 3:1482,645
urn:us-la:rs:9:2800.62,rs,9:2800.62,rs,40:961,urn:us-la:rs:40:961,R.S. 40:961,2038
urn:us-la:rs:9:2800.63,rs,9:2800.63,rs,3:1481,urn:us-la:rs:3:1481,R.S. 3:1481,1025
urn:us-la:rs:9:2800.63,rs,9:2800.63,rs,40:961,urn:us-la:rs:40:961,R.S. 40:961,2243
urn:us-la:rs:9:2800.68,rs,9:2800.68,rs,9:2800.64,urn:us-la:rs:9:2800.64,R.S. 9:2800.64,47
urn:us-la:rs:9:2800.68,rs,9:2800.68,civcode,2323,urn:us-la:civcode:art:2323,Civil Code Article 2323,129
urn:us-la:rs:9:2800.70,rs,9:2800.70,rs,9:2800.63,urn:us-la:rs:9:2800.63,R.S. 9:2800.63,759
urn:us-la:rs:9:2800.70,rs,9:2800.70,rs,9:2800.63,urn:us-la:rs:9:2800.63,R.S. 9:2800.63,1315
urn:us-la:rs:9:2800.70,rs,9:2800.70,rs,9:2800.64,urn:us-la:rs:9:2800.64,R.S. 9:2800.64,1339
urn:us-la:rs:9:2800.74,rs,9:2800.74,rs,44:3,urn:us-la:rs:44:3,R.S. 44:3,568
urn:us-la:rs:9:2800.75,rs,9:2800.75,rs,9:291,urn:us-la:rs:9:291,R.S. 9:291,97
urn:us-la:rs:9:2800.77,rs,9:2800.77,rs,40:967,urn:us-la:rs:40:967,R.S. 40:967,3787
urn:us-la:rs:9:2800.77,rs,9:2800.77,rs,40:978,urn:us-la:rs:40:978,R.S. 40:978,3934
urn:us-la:rs:9:2800.77,rs,9:2800.77,civcode,2323,urn:us-la:civcode:art:2323,Civil Code Article 2323,2755
urn:us-la:rs:9:2923,rs,9:2923,rs,9:2922,urn:us-la:rs:9:2922,R.S. 9:2922,44
urn:us-la:rs:9:2926,rs,9:2926,rs,9:2921,urn:us-la:rs:9:2921,R.S. 9:2921,21
urn:us-la:rs:9:2927,rs,9:2927,rs,9:2921,urn:us-la:rs:9:2921,R.S. 9:2921,32
urn:us-la:rs:9:2941.1,rs,9:2941.1,rs,9:2941,urn:us-la:rs:9:2941,R.S. 9:2941,105
urn:us-la:rs:9:2941.1,rs,9:2941.1,rs,47:2171,urn:us-la:rs:47:2171,R.S. 47:2171,1304
urn:us-la:rs:9:2947,rs,9:2947,rs,9:2942,urn:us-la:rs:9:2942,R.S. 9:2942,165
urn:us-la:rs:9:2984,rs,9:2984,rs,9:2971,urn:us-la:rs:9:2971,R.S. 9:2971,137
urn:us-la:rs:9:3121,rs,9:3121,rs,3:3402,urn:us-la:rs:3:3402,R.S. 3:3402,48
